id,name,category,round,round_name,index,played_at,status,score,winner,duration_minutes,players,competition_source,season_year,tournament_name,court,category_enc,round_name_enc,court_enc,source_enc,winner_enc,duration_filled,month,cluster_kmeans,cluster_dbscan
5593,Ortega/Huete - Arce/Lijo,men,16,Round of 32,10,2025-09-16,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '3', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 205, 'self': '/api/players/205', 'name': 'Mario Ortega', 'side': 'drive', 'connections': {'pair': '/api/pairs/205-162'}}, {'id': 162, 'self': '/api/players/162', 'name': 'Mario Huete', 'side': 'backhand', 'connections': {'pair': '/api/pairs/205-162'}}], 'team_2': [{'id': 452, 'self': '/api/players/452', 'name': 'Maximiliano Arce', 'side': 'drive', 'connections': {'pair': '/api/pairs/452-98'}}, {'id': 98, 'self': '/api/players/98', 'name': 'Pablo Lijo', 'side': 'backhand', 'connections': {'pair': '/api/pairs/452-98'}}]}",WPT,2023,World Padel Tour,,0,3,34,1,0,83.0,9,0,11
5594,Santigosa/Sanchez - Ruiz/Ruiz,men,16,Round of 32,11,2025-09-16,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 198, 'self': '/api/players/198', 'name': 'Daniel Santigosa', 'side': 'drive', 'connections': {'pair': '/api/pairs/198-202'}}, {'id': 202, 'self': '/api/players/202', 'name': 'Emilio Sanchez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/198-202'}}], 'team_2': [{'id': 111, 'self': '/api/players/111', 'name': 'Alex Ruiz', 'side': 'drive', 'connections': {'pair': '/api/pairs/111-68'}}, {'id': 68, 'self': '/api/players/68', 'name': 'Victor Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/111-68'}}]}",WPT,2023,World Padel Tour,,0,3,34,1,0,83.0,9,0,11
5595,Patiniotis/Moya - Jose/Zamora,men,16,Round of 32,12,2025-09-16,finished,"[{'team_1': '7', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}, {'team_1': '6', 'team_2': '3'}]",team_1,,"{'team_1': [{'id': 150, 'self': '/api/players/150', 'name': 'Aris Patiniotis', 'side': 'drive', 'connections': {'pair': '/api/pairs/150-105'}}, {'id': 105, 'self': '/api/players/105', 'name': 'Jesus Moya', 'side': 'backhand', 'connections': {'pair': '/api/pairs/150-105'}}], 'team_2': [{'id': 380, 'self': '/api/players/380', 'name': 'Santiago Jose Pineda Cabello', 'side': None, 'connections': {'pair': '/api/pairs/380-181'}}, {'id': 181, 'self': '/api/players/181', 'name': 'Juan Zamora Perez', 'side': None, 'connections': {'pair': '/api/pairs/380-181'}}]}",WPT,2023,World Padel Tour,,0,3,34,1,1,83.0,9,0,10
5596,Garcia/Garcia - Valdes/Gutierrez,men,16,Round of 32,13,2025-09-16,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 711, 'self': '/api/players/711', 'name': 'Javier Garcia Caro', 'side': None, 'connections': {'pair': '/api/pairs/711-712'}}, {'id': 712, 'self': '/api/players/712', 'name': 'Alejandro Garcia Calahorro', 'side': None, 'connections': {'pair': '/api/pairs/711-712'}}], 'team_2': [{'id': 201, 'self': '/api/players/201', 'name': 'Javier Valdes', 'side': 'drive', 'connections': {'pair': '/api/pairs/201-92'}}, {'id': 92, 'self': '/api/players/92', 'name': 'Agustin Gutierrez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/201-92'}}]}",WPT,2023,World Padel Tour,,0,3,34,1,0,83.0,9,0,11
5597,Dominguez/Ruiz - Mouriño/Valenzuela,men,16,Round of 32,14,2025-09-16,finished,"[{'team_1': '7', 'team_2': '5'}, {'team_1': '7', 'team_2': '6(4)'}]",team_1,,"{'team_1': [{'id': 1, 'self': '/api/players/1', 'name': 'Facundo Dominguez', 'side': 'drive', 'connections': {'pair': '/api/pairs/1-109'}}, {'id': 109, 'self': '/api/players/109', 'name': 'Javier Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/1-109'}}], 'team_2': [{'id': 107, 'self': '/api/players/107', 'name': 'Federico Mouriño', 'side': 'drive', 'connections': {'pair': '/api/pairs/107-156'}}, {'id': 156, 'self': '/api/players/156', 'name': 'Ramiro Valenzuela', 'side': 'backhand', 'connections': {'pair': '/api/pairs/107-156'}}]}",WPT,2023,World Padel Tour,,0,3,34,1,1,83.0,9,0,10
5598,Gonzalez/Sanz,men,16,Round of 32,15,2025-09-16,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 78, 'self': '/api/players/78', 'name': 'Momo Gonzalez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/78-79'}}, {'id': 79, 'self': '/api/players/79', 'name': 'Jon Sanz', 'side': 'drive', 'connections': {'pair': '/api/pairs/78-79'}}]}",WPT,2023,World Padel Tour,,0,3,34,1,0,83.0,9,0,11
5614,Sainz/Llaguno,women,16,Round of 32,0,2025-09-16,bye,,team_1,,"{'team_1': [{'id': 400, 'self': '/api/players/400', 'name': 'Lucia Sainz Pelegri', 'side': None, 'connections': {'pair': '/api/pairs/400-401'}}, {'id': 401, 'self': '/api/players/401', 'name': 'Patricia Llaguno Zielinski', 'side': None, 'connections': {'pair': '/api/pairs/400-401'}}], 'team_2': []}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5615,Polo/Aguilar - Bellver/Cañellas,women,16,Round of 32,1,2025-09-16,finished,"[{'team_1': '7', 'team_2': '6(5)'}, {'team_1': '7', 'team_2': '6(5)'}]",team_1,,"{'team_1': [{'id': 463, 'self': '/api/players/463', 'name': 'Julia Polo Bautista', 'side': None, 'connections': {'pair': '/api/pairs/463-462'}}, {'id': 462, 'self': '/api/players/462', 'name': 'Noemi Aguilar Carrillo', 'side': None, 'connections': {'pair': '/api/pairs/463-462'}}], 'team_2': [{'id': 483, 'self': '/api/players/483', 'name': 'Sandra Bellver Fructuoso', 'side': None, 'connections': {'pair': '/api/pairs/483-484'}}, {'id': 484, 'self': '/api/players/484', 'name': 'Ariadna Cañellas Rodero', 'side': None, 'connections': {'pair': '/api/pairs/483-484'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5616,Velasco/Eugenio - Talavan/Navarro,women,16,Round of 32,2,2025-09-16,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '2'}]",team_1,,"{'team_1': [{'id': 415, 'self': '/api/players/415', 'name': 'Jimena Velasco Postiguillo', 'side': None, 'connections': {'pair': '/api/pairs/415-409'}}, {'id': 409, 'self': '/api/players/409', 'name': 'Raquel Eugenio Barrera', 'side': None, 'connections': {'pair': '/api/pairs/415-409'}}], 'team_2': [{'id': 420, 'self': '/api/players/420', 'name': 'Marta Talavan', 'side': None, 'connections': {'pair': '/api/pairs/420-421'}}, {'id': 421, 'self': '/api/players/421', 'name': 'Teresa Navarro lopez-Barajas', 'side': None, 'connections': {'pair': '/api/pairs/420-421'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5617,Fassio/Peralta - Castello/Rufo,women,16,Round of 32,3,2025-09-16,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 494, 'self': '/api/players/494', 'name': 'Camila Fassio Goyeneche', 'side': None, 'connections': {'pair': '/api/pairs/494-443'}}, {'id': 443, 'self': '/api/players/443', 'name': 'Lucia Peralta Exposito', 'side': None, 'connections': {'pair': '/api/pairs/494-443'}}], 'team_2': [{'id': 416, 'self': '/api/players/416', 'name': 'Jessica Castello Lopez', 'side': None, 'connections': {'pair': '/api/pairs/416-417'}}, {'id': 417, 'self': '/api/players/417', 'name': 'Lorena Rufo Ortiz', 'side': None, 'connections': {'pair': '/api/pairs/416-417'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
5618,Martinez/Collombon - Lujan/Maria,women,16,Round of 32,4,2025-09-16,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '6(3)', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 393, 'self': '/api/players/393', 'name': 'Araceli Martinez', 'side': None, 'connections': {'pair': '/api/pairs/393-392'}}, {'id': 392, 'self': '/api/players/392', 'name': 'Alix Collombon', 'side': None, 'connections': {'pair': '/api/pairs/393-392'}}], 'team_2': [{'id': 431, 'self': '/api/players/431', 'name': 'Laura Lujan Rodriguez', 'side': None, 'connections': {'pair': '/api/pairs/431-464'}}, {'id': 464, 'self': '/api/players/464', 'name': 'Letizia Maria Manquillo Alarza', 'side': None, 'connections': {'pair': '/api/pairs/431-464'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
5619,Gomez/Navarro - Elliot/Lima,women,16,Round of 32,5,2025-09-16,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '2'}]",team_1,,"{'team_1': [{'id': 495, 'self': '/api/players/495', 'name': 'Monica Gomez Rivas', 'side': None, 'connections': {'pair': '/api/pairs/495-427'}}, {'id': 427, 'self': '/api/players/427', 'name': 'Carolina Navarro Björk', 'side': None, 'connections': {'pair': '/api/pairs/495-427'}}], 'team_2': [{'id': 713, 'self': '/api/players/713', 'name': 'Ana Elliot garcia-Montaner', 'side': None, 'connections': {'pair': '/api/pairs/713-714'}}, {'id': 714, 'self': '/api/players/714', 'name': 'Andrea Lima Ramirez', 'side': None, 'connections': {'pair': '/api/pairs/713-714'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5620,Escacena/Varo - Caparros/Barrera,women,16,Round of 32,6,2025-09-16,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 661, 'self': '/api/players/661', 'name': 'Claudia Escacena Montero', 'side': None, 'connections': {'pair': '/api/pairs/661-526'}}, {'id': 526, 'self': '/api/players/526', 'name': 'Ana Varo Ramos', 'side': None, 'connections': {'pair': '/api/pairs/661-526'}}], 'team_2': [{'id': 437, 'self': '/api/players/437', 'name': 'Marta Caparros Maldonado', 'side': None, 'connections': {'pair': '/api/pairs/437-436'}}, {'id': 436, 'self': '/api/players/436', 'name': 'Marta Barrera De La Fuente', 'side': None, 'connections': {'pair': '/api/pairs/437-436'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
5621,Osoro/Virseda,women,16,Round of 32,7,2025-09-16,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 406, 'self': '/api/players/406', 'name': 'Aranzazu Osoro Ulrich', 'side': None, 'connections': {'pair': '/api/pairs/406-497'}}, {'id': 497, 'self': '/api/players/497', 'name': 'Veronica Virseda', 'side': None, 'connections': {'pair': '/api/pairs/406-497'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
5622,Salazar/Calvo,women,16,Round of 32,8,2025-09-16,bye,,team_1,,"{'team_1': [{'id': 424, 'self': '/api/players/424', 'name': 'Alejandra Salazar Bengoechea', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}, {'id': 469, 'self': '/api/players/469', 'name': 'Martina Calvo Santamaria', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}], 'team_2': []}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5623,Borrero/Perez - Portillo/De La Rosa Ramos,women,16,Round of 32,9,2025-09-16,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '2'}]",team_1,,"{'team_1': [{'id': 454, 'self': '/api/players/454', 'name': 'Marta Borrero', 'side': None, 'connections': {'pair': '/api/pairs/454-453'}}, {'id': 453, 'self': '/api/players/453', 'name': 'Agueda Perez Ortiz', 'side': None, 'connections': {'pair': '/api/pairs/454-453'}}], 'team_2': [{'id': 515, 'self': '/api/players/515', 'name': 'Maria Portillo Perez', 'side': None, 'connections': {'pair': '/api/pairs/515-618'}}, {'id': 618, 'self': '/api/players/618', 'name': 'Elena De La Rosa Ramos', 'side': None, 'connections': {'pair': '/api/pairs/515-618'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5624,Godallier/Carnicero - Delgado/Arteaga,women,16,Round of 32,10,2025-09-16,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '3'}]",team_1,,"{'team_1': [{'id': 432, 'self': '/api/players/432', 'name': 'Lea Godallier', 'side': None, 'connections': {'pair': '/api/pairs/432-470'}}, {'id': 470, 'self': '/api/players/470', 'name': 'Esther Carnicero Martin', 'side': None, 'connections': {'pair': '/api/pairs/432-470'}}], 'team_2': [{'id': 715, 'self': '/api/players/715', 'name': 'Maria Delgado Medina', 'side': None, 'connections': {'pair': '/api/pairs/715-716'}}, {'id': 716, 'self': '/api/players/716', 'name': 'Maria Arteaga Vilches', 'side': None, 'connections': {'pair': '/api/pairs/715-716'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5625,Lopez/Garcia - Goenaga/Caldera,women,16,Round of 32,11,2025-09-16,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 481, 'self': '/api/players/481', 'name': 'Natividad Lopez Diaz', 'side': None, 'connections': {'pair': '/api/pairs/481-480'}}, {'id': 480, 'self': '/api/players/480', 'name': 'Lucia Garcia Trella', 'side': None, 'connections': {'pair': '/api/pairs/481-480'}}], 'team_2': [{'id': 395, 'self': '/api/players/395', 'name': 'Carmen Goenaga Garcia', 'side': None, 'connections': {'pair': '/api/pairs/395-394'}}, {'id': 394, 'self': '/api/players/394', 'name': 'Beatriz Caldera Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/395-394'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
5626,Guinart/Iglesias - Fernandez/Polvillo,women,16,Round of 32,12,2025-09-16,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '2'}]",team_1,,"{'team_1': [{'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/429-430'}}, {'id': 430, 'self': '/api/players/430', 'name': 'Victoria Iglesias Segador', 'side': None, 'connections': {'pair': '/api/pairs/429-430'}}], 'team_2': [{'id': 593, 'self': '/api/players/593', 'name': 'Ana Fernandez De Osso Fuentes', 'side': None, 'connections': {'pair': '/api/pairs/593-717'}}, {'id': 717, 'self': '/api/players/717', 'name': 'Fabiola Polvillo Camarero', 'side': None, 'connections': {'pair': '/api/pairs/593-717'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,1,83.0,9,0,12
5627,Riera/Sharifova - Canovas/Eulalia,women,16,Round of 32,13,2025-09-16,walkover,,team_2,,"{'team_1': [{'id': 496, 'self': '/api/players/496', 'name': 'Virginia Riera', 'side': None, 'connections': {'pair': '/api/pairs/496-540'}}, {'id': 540, 'self': '/api/players/540', 'name': 'Ksenia Sharifova', 'side': None, 'connections': {'pair': '/api/pairs/496-540'}}], 'team_2': [{'id': 414, 'self': '/api/players/414', 'name': 'Noa Canovas Paredes', 'side': None, 'connections': {'pair': '/api/pairs/414-426'}}, {'id': 426, 'self': '/api/players/426', 'name': 'Maria Eulalia Rodriguez Abajo', 'side': None, 'connections': {'pair': '/api/pairs/414-426'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
5628,Casero/Detriviere - Orsi/Fassio,women,16,Round of 32,14,2025-09-16,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 718, 'self': '/api/players/718', 'name': 'Teresa Casero De La Casa', 'side': None, 'connections': {'pair': '/api/pairs/718-719'}}, {'id': 719, 'self': '/api/players/719', 'name': 'Amelie Detriviere', 'side': None, 'connections': {'pair': '/api/pairs/718-719'}}], 'team_2': [{'id': 404, 'self': '/api/players/404', 'name': 'Carolina Orsi', 'side': None, 'connections': {'pair': '/api/pairs/404-440'}}, {'id': 440, 'self': '/api/players/440', 'name': 'Martina Fassio Goyeneche', 'side': None, 'connections': {'pair': '/api/pairs/404-440'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
5629,Jensen/Alonso,women,16,Round of 32,15,2025-09-16,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 399, 'self': '/api/players/399', 'name': 'Claudia Jensen', 'side': None, 'connections': {'pair': '/api/pairs/399-398'}}, {'id': 398, 'self': '/api/players/398', 'name': 'Alejandra Alonso De Villa', 'side': None, 'connections': {'pair': '/api/pairs/399-398'}}]}",WPT,2023,World Padel Tour,,1,3,34,1,0,83.0,9,0,13
3309,Coello/Tapia - Galan/Chingotto,men,1,Finals,0,2025-09-14,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '4'}]",team_1,73.0,"{'team_1': [{'id': 65, 'self': '/api/players/65', 'name': 'Arturo Coello', 'side': 'drive', 'connections': {'pair': '/api/pairs/65-66'}}, {'id': 66, 'self': '/api/players/66', 'name': 'Agustin Tapia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/65-66'}}], 'team_2': [{'id': 115, 'self': '/api/players/115', 'name': 'Alejandro Galan', 'side': 'backhand', 'connections': {'pair': '/api/pairs/115-114'}}, {'id': 114, 'self': '/api/players/114', 'name': 'Federico Chingotto', 'side': 'drive', 'connections': {'pair': '/api/pairs/115-114'}}]}",WPT,2023,World Padel Tour,,0,0,34,1,1,73.0,9,0,10
3340,Triay/Brea - Ortega/Icardo,women,1,Finals,0,2025-09-14,finished,"[{'team_1': '7', 'team_2': '5'}, {'team_1': '6', 'team_2': '2'}]",team_1,118.0,"{'team_1': [{'id': 433, 'self': '/api/players/433', 'name': 'Gemma Triay Pons', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}, {'id': 434, 'self': '/api/players/434', 'name': 'Delfina Brea Senesi', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}], 'team_2': [{'id': 422, 'self': '/api/players/422', 'name': 'Marta Ortega Gallego', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}, {'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}]}",WPT,2023,World Padel Tour,,1,0,34,1,1,118.0,9,0,12
3307,Coello/Tapia - Stupaczuk/Lebron,men,2,Semifinals,0,2025-09-13,finished,"[{'team_1': '7', 'team_2': '5'}, {'team_1': '6', 'team_2': '2'}]",team_1,83.0,"{'team_1': [{'id': 65, 'self': '/api/players/65', 'name': 'Arturo Coello', 'side': 'drive', 'connections': {'pair': '/api/pairs/65-66'}}, {'id': 66, 'self': '/api/players/66', 'name': 'Agustin Tapia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/65-66'}}], 'team_2': [{'id': 87, 'self': '/api/players/87', 'name': 'Franco Stupaczuk', 'side': 'backhand', 'connections': {'pair': '/api/pairs/87-88'}}, {'id': 88, 'self': '/api/players/88', 'name': 'Juan Lebron', 'side': 'drive', 'connections': {'pair': '/api/pairs/87-88'}}]}",WPT,2023,World Padel Tour,,0,5,34,1,1,83.0,9,0,14
3308,Yanguas/Nieto - Galan/Chingotto,men,2,Semifinals,1,2025-09-13,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,63.0,"{'team_1': [{'id': 89, 'self': '/api/players/89', 'name': 'Miguel Yanguas', 'side': 'drive', 'connections': {'pair': '/api/pairs/89-90'}}, {'id': 90, 'self': '/api/players/90', 'name': 'Jorge Nieto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/89-90'}}], 'team_2': [{'id': 115, 'self': '/api/players/115', 'name': 'Alejandro Galan', 'side': 'backhand', 'connections': {'pair': '/api/pairs/115-114'}}, {'id': 114, 'self': '/api/players/114', 'name': 'Federico Chingotto', 'side': 'drive', 'connections': {'pair': '/api/pairs/115-114'}}]}",WPT,2023,World Padel Tour,,0,5,34,1,0,63.0,9,0,-1
3338,Triay/Brea - Ustero/Araujo,women,2,Semifinals,0,2025-09-13,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '6', 'team_2': '2'}, {'team_1': '7', 'team_2': '5'}]",team_1,160.0,"{'team_1': [{'id': 433, 'self': '/api/players/433', 'name': 'Gemma Triay Pons', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}, {'id': 434, 'self': '/api/players/434', 'name': 'Delfina Brea Senesi', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}], 'team_2': [{'id': 410, 'self': '/api/players/410', 'name': 'Andrea Ustero Prieto', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}, {'id': 411, 'self': '/api/players/411', 'name': 'Sofia Araujo', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}]}",WPT,2023,World Padel Tour,,1,5,34,1,1,160.0,9,0,-1
3339,Ortega/Icardo - Sanchez/Josemaria,women,2,Semifinals,1,2025-09-13,finished,"[{'team_1': '7', 'team_2': '6'}, {'team_1': '6', 'team_2': '4'}]",team_1,132.0,"{'team_1': [{'id': 422, 'self': '/api/players/422', 'name': 'Marta Ortega Gallego', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}, {'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}], 'team_2': [{'id': 388, 'self': '/api/players/388', 'name': 'Ariana Sanchez Fallada', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}, {'id': 389, 'self': '/api/players/389', 'name': 'Paula Josemaria Martin', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}]}",WPT,2023,World Padel Tour,,1,5,34,1,1,132.0,9,0,-1
6643,Gayone/William - Andenmatten/Sebastian,men,2,Semifinals,0,2025-09-13,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 39, 'self': '/api/players/39', 'name': 'Manuel Gayone', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}, {'id': 40, 'self': '/api/players/40', 'name': 'Axel William Guevara', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}], 'team_2': [{'id': 38, 'self': '/api/players/38', 'name': 'Ivo Andenmatten Gudiño', 'side': None, 'connections': {'pair': '/api/pairs/38-755'}}, {'id': 755, 'self': '/api/players/755', 'name': 'Santiago Sebastian Strazzabopo Nieves', 'side': None, 'connections': {'pair': '/api/pairs/38-755'}}]}",WPT,2023,World Padel Tour,Centre Court,0,5,21,1,1,83.0,9,0,14
6644,Emiliano/Crosio - Nahuel/Alvarez,men,2,Semifinals,1,2025-09-13,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '6', 'team_2': '4'}, {'team_1': '7', 'team_2': '5'}]",team_1,,"{'team_1': [{'id': 13, 'self': '/api/players/13', 'name': 'Matias Emiliano Gutierrez C.', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}, {'id': 37, 'self': '/api/players/37', 'name': 'Nicolas Crosio', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}], 'team_2': [{'id': 52, 'self': '/api/players/52', 'name': 'Vinny Nahuel Di Francesco', 'side': None, 'connections': {'pair': '/api/pairs/52-767'}}, {'id': 767, 'self': '/api/players/767', 'name': 'Octavio Alvarez', 'side': None, 'connections': {'pair': '/api/pairs/52-767'}}]}",WPT,2023,World Padel Tour,Centre Court,0,5,21,1,1,83.0,9,0,14
6645,Gayone/William - Emiliano/Crosio,men,1,Finals,0,2025-09-13,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '6', 'team_2': '1'}, {'team_1': '5', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 39, 'self': '/api/players/39', 'name': 'Manuel Gayone', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}, {'id': 40, 'self': '/api/players/40', 'name': 'Axel William Guevara', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}], 'team_2': [{'id': 13, 'self': '/api/players/13', 'name': 'Matias Emiliano Gutierrez C.', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}, {'id': 37, 'self': '/api/players/37', 'name': 'Nicolas Crosio', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}]}",WPT,2023,World Padel Tour,Centre Court,0,0,21,1,0,83.0,9,0,11
6674,Ramme/Casali - Derbis/Martinez,women,2,Semifinals,0,2025-09-13,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '0'}]",team_1,,"{'team_1': [{'id': 506, 'self': '/api/players/506', 'name': 'Camila Ramme Coellar', 'side': None, 'connections': {'pair': '/api/pairs/506-516'}}, {'id': 516, 'self': '/api/players/516', 'name': 'Carlotta Casali', 'side': None, 'connections': {'pair': '/api/pairs/506-516'}}], 'team_2': [{'id': 696, 'self': '/api/players/696', 'name': 'Nerea Derbis', 'side': None, 'connections': {'pair': '/api/pairs/696-704'}}, {'id': 704, 'self': '/api/players/704', 'name': 'Renata Martinez Becerra', 'side': None, 'connections': {'pair': '/api/pairs/696-704'}}]}",WPT,2023,World Padel Tour,Centre Court,1,5,21,1,1,83.0,9,0,-1
6675,Andrejszki/Van - Schuck/Fito,women,2,Semifinals,1,2025-09-13,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 534, 'self': '/api/players/534', 'name': 'Dora Andrejszki', 'side': None, 'connections': {'pair': '/api/pairs/534-564'}}, {'id': 564, 'self': '/api/players/564', 'name': 'Rosalie Van Der Hoek', 'side': None, 'connections': {'pair': '/api/pairs/534-564'}}], 'team_2': [{'id': 588, 'self': '/api/players/588', 'name': 'Manuela Schuck Silva', 'side': None, 'connections': {'pair': '/api/pairs/588-547'}}, {'id': 547, 'self': '/api/players/547', 'name': 'Carla Fito Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/588-547'}}]}",WPT,2023,World Padel Tour,Centre Court,1,5,21,1,0,83.0,9,0,-1
6676,Ramme/Casali - Schuck/Fito,women,1,Finals,0,2025-09-13,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 506, 'self': '/api/players/506', 'name': 'Camila Ramme Coellar', 'side': None, 'connections': {'pair': '/api/pairs/506-516'}}, {'id': 516, 'self': '/api/players/516', 'name': 'Carlotta Casali', 'side': None, 'connections': {'pair': '/api/pairs/506-516'}}], 'team_2': [{'id': 588, 'self': '/api/players/588', 'name': 'Manuela Schuck Silva', 'side': None, 'connections': {'pair': '/api/pairs/588-547'}}, {'id': 547, 'self': '/api/players/547', 'name': 'Carla Fito Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/588-547'}}]}",WPT,2023,World Padel Tour,Centre Court,1,0,21,1,1,83.0,9,0,12
3303,Coello/Tapia - Barahona/Garcia,men,4,Quarter,0,2025-09-12,finished,"[{'team_1': '7', 'team_2': '5'}, {'team_1': '6', 'team_2': '1'}]",team_1,81.0,"{'team_1': [{'id': 65, 'self': '/api/players/65', 'name': 'Arturo Coello', 'side': 'drive', 'connections': {'pair': '/api/pairs/65-66'}}, {'id': 66, 'self': '/api/players/66', 'name': 'Agustin Tapia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/65-66'}}], 'team_2': [{'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/70-71'}}, {'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/70-71'}}]}",WPT,2023,World Padel Tour,,0,1,34,1,1,81.0,9,0,10
