id,name,category,round,round_name,index,played_at,status,score,winner,duration_minutes,players,competition_source,season_year,tournament_name,court
3335,Osoro/Virseda - Ustero/Araujo,women,4,Quarter,1,2025-09-12,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,101.0,"{'team_1': [{'id': 406, 'self': '/api/players/406', 'name': 'Aranzazu Osoro Ulrich', 'side': None, 'connections': {'pair': '/api/pairs/406-497'}}, {'id': 497, 'self': '/api/players/497', 'name': 'Veronica Virseda', 'side': None, 'connections': {'pair': '/api/pairs/406-497'}}], 'team_2': [{'id': 410, 'self': '/api/players/410', 'name': 'Andrea Ustero Prieto', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}, {'id': 411, 'self': '/api/players/411', 'name': 'Sofia Araujo', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}]}",WPT,2023,World Padel Tour,
3336,Fernandez/Gonzalez - Ortega/Icardo,women,4,Quarter,2,2025-09-12,finished,"[{'team_1': '6', 'team_2': '7'}, {'team_1': '2', 'team_2': '6'}]",team_2,151.0,"{'team_1': [{'id': 412, 'self': '/api/players/412', 'name': 'Claudia Fernandez Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}, {'id': 413, 'self': '/api/players/413', 'name': 'Beatriz Gonzalez Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}], 'team_2': [{'id': 422, 'self': '/api/players/422', 'name': 'Marta Ortega Gallego', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}, {'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}]}",WPT,2023,World Padel Tour,
3337,Caldera/Goenaga - Sanchez/Josemaria,women,4,Quarter,3,2025-09-12,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,97.0,"{'team_1': [{'id': 394, 'self': '/api/players/394', 'name': 'Beatriz Caldera Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/394-395'}}, {'id': 395, 'self': '/api/players/395', 'name': 'Carmen Goenaga Garcia', 'side': None, 'connections': {'pair': '/api/pairs/394-395'}}], 'team_2': [{'id': 388, 'self': '/api/players/388', 'name': 'Ariana Sanchez Fallada', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}, {'id': 389, 'self': '/api/players/389', 'name': 'Paula Josemaria Martin', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}]}",WPT,2023,World Padel Tour,
6631,Gayone/William - Garcia/Garcia,men,8,Round of 16,0,2025-09-12,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '2'}]",team_1,,"{'team_1': [{'id': 39, 'self': '/api/players/39', 'name': 'Manuel Gayone', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}, {'id': 40, 'self': '/api/players/40', 'name': 'Axel William Guevara', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}], 'team_2': [{'id': 60, 'self': '/api/players/60', 'name': 'Mauricio Garcia Villalobos', 'side': None, 'connections': {'pair': '/api/pairs/60-743'}}, {'id': 743, 'self': '/api/players/743', 'name': 'Diego Garcia Villalobos Blanco', 'side': None, 'connections': {'pair': '/api/pairs/60-743'}}]}",WPT,2023,World Padel Tour,Court 1
6632,Humberto/Huerta - Puppo/Jesus,men,8,Round of 16,1,2025-09-12,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 744, 'self': '/api/players/744', 'name': 'Pablo Humberto Montoya Ramirez', 'side': None, 'connections': {'pair': '/api/pairs/744-745'}}, {'id': 745, 'self': '/api/players/745', 'name': 'Carlos Huerta', 'side': None, 'connections': {'pair': '/api/pairs/744-745'}}], 'team_2': [{'id': 332, 'self': '/api/players/332', 'name': 'Luciano Puppo', 'side': None, 'connections': {'pair': '/api/pairs/332-750'}}, {'id': 750, 'self': '/api/players/750', 'name': 'Maximo Jesus Maldonado', 'side': None, 'connections': {'pair': '/api/pairs/332-750'}}]}",WPT,2023,World Padel Tour,Court 1
6633,,men,8,Round of 16,2,2025-09-12,walkover,,team_2,,"{'team_1': [], 'team_2': []}",WPT,2023,World Padel Tour,Court 2
6634,Andenmatten/Sebastian - Pablo/Pablo,men,8,Round of 16,3,2025-09-12,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 38, 'self': '/api/players/38', 'name': 'Ivo Andenmatten Gudiño', 'side': None, 'connections': {'pair': '/api/pairs/38-755'}}, {'id': 755, 'self': '/api/players/755', 'name': 'Santiago Sebastian Strazzabopo Nieves', 'side': None, 'connections': {'pair': '/api/pairs/38-755'}}], 'team_2': [{'id': 143, 'self': '/api/players/143', 'name': 'Jose Pablo Padilla', 'side': None, 'connections': {'pair': '/api/pairs/143-36'}}, {'id': 36, 'self': '/api/players/36', 'name': 'Juan Pablo Castillo', 'side': None, 'connections': {'pair': '/api/pairs/143-36'}}]}",WPT,2023,World Padel Tour,Centre Court
6635,Arredondo/Reina - Agustin/Jose,men,8,Round of 16,4,2025-09-12,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 34, 'self': '/api/players/34', 'name': 'Diego Arredondo Garcia', 'side': None, 'connections': {'pair': '/api/pairs/34-144'}}, {'id': 144, 'self': '/api/players/144', 'name': 'Pablo Reina Ambel', 'side': None, 'connections': {'pair': '/api/pairs/34-144'}}], 'team_2': [{'id': 761, 'self': '/api/players/761', 'name': 'Fernando Agustin Vega', 'side': None, 'connections': {'pair': '/api/pairs/761-762'}}, {'id': 762, 'self': '/api/players/762', 'name': 'Jeronimo Jose Campora', 'side': None, 'connections': {'pair': '/api/pairs/761-762'}}]}",WPT,2023,World Padel Tour,Centre Court
6636,Emiliano/Crosio - Alberto/Elohim,men,8,Round of 16,5,2025-09-12,finished,"[{'team_1': '7', 'team_2': '6'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 13, 'self': '/api/players/13', 'name': 'Matias Emiliano Gutierrez C.', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}, {'id': 37, 'self': '/api/players/37', 'name': 'Nicolas Crosio', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}], 'team_2': [{'id': 764, 'self': '/api/players/764', 'name': 'Mario Alberto Yañez Tapia', 'side': None, 'connections': {'pair': '/api/pairs/764-765'}}, {'id': 765, 'self': '/api/players/765', 'name': 'Daniel Elohim', 'side': None, 'connections': {'pair': '/api/pairs/764-765'}}]}",WPT,2023,World Padel Tour,Court 1
6637,Nahuel/Alvarez - Maria/Sierra,men,8,Round of 16,6,2025-09-12,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 52, 'self': '/api/players/52', 'name': 'Vinny Nahuel Di Francesco', 'side': None, 'connections': {'pair': '/api/pairs/52-767'}}, {'id': 767, 'self': '/api/players/767', 'name': 'Octavio Alvarez', 'side': None, 'connections': {'pair': '/api/pairs/52-767'}}], 'team_2': [{'id': 23, 'self': '/api/players/23', 'name': 'Jose Maria Alvarez Torres', 'side': None, 'connections': {'pair': '/api/pairs/23-771'}}, {'id': 771, 'self': '/api/players/771', 'name': 'Borja Sierra Del Val', 'side': None, 'connections': {'pair': '/api/pairs/23-771'}}]}",WPT,2023,World Padel Tour,Court 2
6638,Suarez/Alcaraz - Manuel/Matias,men,8,Round of 16,7,2025-09-12,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '4', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 28, 'self': '/api/players/28', 'name': 'Mauricio Suarez Gonzalez', 'side': None, 'connections': {'pair': '/api/pairs/28-671'}}, {'id': 671, 'self': '/api/players/671', 'name': 'Alejandro Alcaraz Gonzalez', 'side': None, 'connections': {'pair': '/api/pairs/28-671'}}], 'team_2': [{'id': 10, 'self': '/api/players/10', 'name': 'Juan Manuel Argañaras', 'side': None, 'connections': {'pair': '/api/pairs/10-9'}}, {'id': 9, 'self': '/api/players/9', 'name': 'Oscar Matias Almada', 'side': None, 'connections': {'pair': '/api/pairs/10-9'}}]}",WPT,2023,World Padel Tour,Centre Court
6639,Gayone/William - Puppo/Jesus,men,4,Quarter,0,2025-09-12,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '3', 'team_2': '6'}, {'team_1': '6', 'team_2': '3'}]",team_1,,"{'team_1': [{'id': 39, 'self': '/api/players/39', 'name': 'Manuel Gayone', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}, {'id': 40, 'self': '/api/players/40', 'name': 'Axel William Guevara', 'side': None, 'connections': {'pair': '/api/pairs/39-40'}}], 'team_2': [{'id': 332, 'self': '/api/players/332', 'name': 'Luciano Puppo', 'side': None, 'connections': {'pair': '/api/pairs/332-750'}}, {'id': 750, 'self': '/api/players/750', 'name': 'Maximo Jesus Maldonado', 'side': None, 'connections': {'pair': '/api/pairs/332-750'}}]}",WPT,2023,World Padel Tour,Centre Court
6640,Andenmatten/Sebastian,men,4,Quarter,1,2025-09-12,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '3', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,,"{'team_1': [], 'team_2': [{'id': 38, 'self': '/api/players/38', 'name': 'Ivo Andenmatten Gudiño', 'side': None, 'connections': {'pair': '/api/pairs/38-755'}}, {'id': 755, 'self': '/api/players/755', 'name': 'Santiago Sebastian Strazzabopo Nieves', 'side': None, 'connections': {'pair': '/api/pairs/38-755'}}]}",WPT,2023,World Padel Tour,Court 1
6641,Arredondo/Reina - Emiliano/Crosio,men,4,Quarter,2,2025-09-12,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 34, 'self': '/api/players/34', 'name': 'Diego Arredondo Garcia', 'side': None, 'connections': {'pair': '/api/pairs/34-144'}}, {'id': 144, 'self': '/api/players/144', 'name': 'Pablo Reina Ambel', 'side': None, 'connections': {'pair': '/api/pairs/34-144'}}], 'team_2': [{'id': 13, 'self': '/api/players/13', 'name': 'Matias Emiliano Gutierrez C.', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}, {'id': 37, 'self': '/api/players/37', 'name': 'Nicolas Crosio', 'side': None, 'connections': {'pair': '/api/pairs/13-37'}}]}",WPT,2023,World Padel Tour,Court 1
6642,Nahuel/Alvarez - Manuel/Matias,men,4,Quarter,3,2025-09-12,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '3'}]",team_1,,"{'team_1': [{'id': 52, 'self': '/api/players/52', 'name': 'Vinny Nahuel Di Francesco', 'side': None, 'connections': {'pair': '/api/pairs/52-767'}}, {'id': 767, 'self': '/api/players/767', 'name': 'Octavio Alvarez', 'side': None, 'connections': {'pair': '/api/pairs/52-767'}}], 'team_2': [{'id': 10, 'self': '/api/players/10', 'name': 'Juan Manuel Argañaras', 'side': None, 'connections': {'pair': '/api/pairs/10-9'}}, {'id': 9, 'self': '/api/players/9', 'name': 'Oscar Matias Almada', 'side': None, 'connections': {'pair': '/api/pairs/10-9'}}]}",WPT,2023,World Padel Tour,Centre Court
6664,Derbis/Martinez - Luquín/Rodriguez,women,8,Round of 16,2,2025-09-12,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 696, 'self': '/api/players/696', 'name': 'Nerea Derbis', 'side': None, 'connections': {'pair': '/api/pairs/696-704'}}, {'id': 704, 'self': '/api/players/704', 'name': 'Renata Martinez Becerra', 'side': None, 'connections': {'pair': '/api/pairs/696-704'}}], 'team_2': [{'id': 776, 'self': '/api/players/776', 'name': 'Paulina Luquín Chavoya', 'side': None, 'connections': {'pair': '/api/pairs/776-777'}}, {'id': 777, 'self': '/api/players/777', 'name': 'Daniela Rodriguez Borjas Villegas', 'side': None, 'connections': {'pair': '/api/pairs/776-777'}}]}",WPT,2023,World Padel Tour,Centre Court
6667,Marruffo/Cuccioli - Escalante/Reynoso,women,8,Round of 16,5,2025-09-12,walkover,,team_1,,"{'team_1': [{'id': 778, 'self': '/api/players/778', 'name': 'Lorena Marruffo', 'side': None, 'connections': {'pair': '/api/pairs/778-779'}}, {'id': 779, 'self': '/api/players/779', 'name': 'Fiorella Cuccioli', 'side': None, 'connections': {'pair': '/api/pairs/778-779'}}], 'team_2': [{'id': 780, 'self': '/api/players/780', 'name': 'Lucia Escalante Diz', 'side': None, 'connections': {'pair': '/api/pairs/780-781'}}, {'id': 781, 'self': '/api/players/781', 'name': 'Natalia Reynoso Frigolet', 'side': None, 'connections': {'pair': '/api/pairs/780-781'}}]}",WPT,2023,World Padel Tour,Court 2
6668,María/Rodriguez - Castillo/Leticia,women,8,Round of 16,6,2025-09-12,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '1', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 708, 'self': '/api/players/708', 'name': 'Sofía María González Lara', 'side': None, 'connections': {'pair': '/api/pairs/708-782'}}, {'id': 782, 'self': '/api/players/782', 'name': 'Melissa Rodriguez Mayen', 'side': None, 'connections': {'pair': '/api/pairs/708-782'}}], 'team_2': [{'id': 783, 'self': '/api/players/783', 'name': 'Erika Castillo Lopez', 'side': None, 'connections': {'pair': '/api/pairs/783-784'}}, {'id': 784, 'self': '/api/players/784', 'name': 'Susana Leticia Alcaraz González', 'side': None, 'connections': {'pair': '/api/pairs/783-784'}}]}",WPT,2023,World Padel Tour,Court 1
6670,Ramme/Casali - Dafne/Estrada,women,4,Quarter,0,2025-09-12,finished,"[{'team_1': '7', 'team_2': '5'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 506, 'self': '/api/players/506', 'name': 'Camila Ramme Coellar', 'side': None, 'connections': {'pair': '/api/pairs/506-516'}}, {'id': 516, 'self': '/api/players/516', 'name': 'Carlotta Casali', 'side': None, 'connections': {'pair': '/api/pairs/506-516'}}], 'team_2': [{'id': 774, 'self': '/api/players/774', 'name': 'Quetzali Dafne Vazquez Montesinos', 'side': None, 'connections': {'pair': '/api/pairs/774-775'}}, {'id': 775, 'self': '/api/players/775', 'name': 'Regina Estrada Dieguez', 'side': None, 'connections': {'pair': '/api/pairs/774-775'}}]}",WPT,2023,World Padel Tour,Centre Court
6671,Derbis/Martinez - Maria/Perches,women,4,Quarter,1,2025-09-12,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '1', 'team_2': '6'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 696, 'self': '/api/players/696', 'name': 'Nerea Derbis', 'side': None, 'connections': {'pair': '/api/pairs/696-704'}}, {'id': 704, 'self': '/api/players/704', 'name': 'Renata Martinez Becerra', 'side': None, 'connections': {'pair': '/api/pairs/696-704'}}], 'team_2': [{'id': 646, 'self': '/api/players/646', 'name': 'Ana Maria Cabrejas Ruiz', 'side': None, 'connections': {'pair': '/api/pairs/646-676'}}, {'id': 676, 'self': '/api/players/676', 'name': 'Ivana Perches Arredondo', 'side': None, 'connections': {'pair': '/api/pairs/646-676'}}]}",WPT,2023,World Padel Tour,Court 1
6672,Andrejszki/Van - Marruffo/Cuccioli,women,4,Quarter,2,2025-09-12,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 534, 'self': '/api/players/534', 'name': 'Dora Andrejszki', 'side': None, 'connections': {'pair': '/api/pairs/534-564'}}, {'id': 564, 'self': '/api/players/564', 'name': 'Rosalie Van Der Hoek', 'side': None, 'connections': {'pair': '/api/pairs/534-564'}}], 'team_2': [{'id': 778, 'self': '/api/players/778', 'name': 'Lorena Marruffo', 'side': None, 'connections': {'pair': '/api/pairs/778-779'}}, {'id': 779, 'self': '/api/players/779', 'name': 'Fiorella Cuccioli', 'side': None, 'connections': {'pair': '/api/pairs/778-779'}}]}",WPT,2023,World Padel Tour,Court 2
6673,Castillo/Leticia - Schuck/Fito,women,4,Quarter,3,2025-09-12,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 783, 'self': '/api/players/783', 'name': 'Erika Castillo Lopez', 'side': None, 'connections': {'pair': '/api/pairs/783-784'}}, {'id': 784, 'self': '/api/players/784', 'name': 'Susana Leticia Alcaraz González', 'side': None, 'connections': {'pair': '/api/pairs/783-784'}}], 'team_2': [{'id': 588, 'self': '/api/players/588', 'name': 'Manuela Schuck Silva', 'side': None, 'connections': {'pair': '/api/pairs/588-547'}}, {'id': 547, 'self': '/api/players/547', 'name': 'Carla Fito Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/588-547'}}]}",WPT,2023,World Padel Tour,Court 2
3295,Coello/Tapia - Collado/Hernandez,men,8,Round of 16,0,2025-09-11,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '2'}]",team_1,49.0,"{'team_1': [{'id': 65, 'self': '/api/players/65', 'name': 'Arturo Coello', 'side': 'drive', 'connections': {'pair': '/api/pairs/65-66'}}, {'id': 66, 'self': '/api/players/66', 'name': 'Agustin Tapia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/65-66'}}], 'team_2': [{'id': 210, 'self': '/api/players/210', 'name': 'Guillermo Collado', 'side': 'backhand', 'connections': {'pair': '/api/pairs/210-157'}}, {'id': 157, 'self': '/api/players/157', 'name': 'Pol Hernandez', 'side': 'drive', 'connections': {'pair': '/api/pairs/210-157'}}]}",WPT,2023,World Padel Tour,
3296,Barahona/Garcia - Tomas/Piotto,men,8,Round of 16,1,2025-09-11,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '7', 'team_2': '6'}]",team_1,95.0,"{'team_1': [{'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/70-71'}}, {'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/70-71'}}], 'team_2': [{'id': 2, 'self': '/api/players/2', 'name': 'Denis Tomas Perino', 'side': 'drive', 'connections': {'pair': '/api/pairs/2-74'}}, {'id': 74, 'self': '/api/players/74', 'name': 'Ignacio Piotto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/2-74'}}]}",WPT,2023,World Padel Tour,
3297,Tello/Cardona - Guerrero/Leal,men,8,Round of 16,2,2025-09-11,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '3', 'team_2': '6'}]",team_2,62.0,"{'team_1': [{'id': 94, 'self': '/api/players/94', 'name': 'Juan Tello', 'side': 'backhand', 'connections': {'pair': '/api/pairs/94-83'}}, {'id': 83, 'self': '/api/players/83', 'name': 'Pablo Cardona', 'side': 'drive', 'connections': {'pair': '/api/pairs/94-83'}}], 'team_2': [{'id': 82, 'self': '/api/players/82', 'name': 'Francisco Guerrero', 'side': 'drive', 'connections': {'pair': '/api/pairs/82-95'}}, {'id': 95, 'self': '/api/players/95', 'name': 'Javier Leal', 'side': 'backhand', 'connections': {'pair': '/api/pairs/82-95'}}]}",WPT,2023,World Padel Tour,
3298,Garcia/Garrido - Stupaczuk/Lebron,men,8,Round of 16,3,2025-09-11,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '1', 'team_2': '6'}]",team_2,83.0,"{'team_1': [{'id': 199, 'self': '/api/players/199', 'name': 'Pablo Garcia Rodrigo', 'side': 'drive', 'connections': {'pair': '/api/pairs/199-104'}}, {'id': 104, 'self': '/api/players/104', 'name': 'Javier Garrido', 'side': 'backhand', 'connections': {'pair': '/api/pairs/199-104'}}], 'team_2': [{'id': 87, 'self': '/api/players/87', 'name': 'Franco Stupaczuk', 'side': 'backhand', 'connections': {'pair': '/api/pairs/87-88'}}, {'id': 88, 'self': '/api/players/88', 'name': 'Juan Lebron', 'side': 'drive', 'connections': {'pair': '/api/pairs/87-88'}}]}",WPT,2023,World Padel Tour,
3299,Yanguas/Nieto - Fdz/Cepero,men,8,Round of 16,4,2025-09-11,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '0'}]",team_1,65.0,"{'team_1': [{'id': 89, 'self': '/api/players/89', 'name': 'Miguel Yanguas', 'side': 'drive', 'connections': {'pair': '/api/pairs/89-90'}}, {'id': 90, 'self': '/api/players/90', 'name': 'Jorge Nieto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/89-90'}}], 'team_2': [{'id': 146, 'self': '/api/players/146', 'name': 'Andres Fdz Lancha', 'side': 'backhand', 'connections': {'pair': '/api/pairs/146-113'}}, {'id': 113, 'self': '/api/players/113', 'name': 'Alvaro Cepero', 'side': 'drive', 'connections': {'pair': '/api/pairs/146-113'}}]}",WPT,2023,World Padel Tour,
3300,Rubio/Ruiz - Gutierrez/Alfonso,men,8,Round of 16,5,2025-09-11,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '1', 'team_2': '6'}, {'team_1': '7', 'team_2': '6'}]",team_1,155.0,"{'team_1': [{'id': 97, 'self': '/api/players/97', 'name': 'Gonzalo Rubio', 'side': 'drive', 'connections': {'pair': '/api/pairs/97-109'}}, {'id': 109, 'self': '/api/players/109', 'name': 'Javier Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/97-109'}}], 'team_2': [{'id': 96, 'self': '/api/players/96', 'name': 'Sanyo Gutierrez', 'side': 'drive', 'connections': {'pair': '/api/pairs/96-18'}}, {'id': 18, 'self': '/api/players/18', 'name': 'Gonzalo Alfonso', 'side': 'backhand', 'connections': {'pair': '/api/pairs/96-18'}}]}",WPT,2023,World Padel Tour,
3301,Vilariño/Oria - Alonso/Bautista,men,8,Round of 16,6,2025-09-11,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '3', 'team_2': '6'}]",team_2,73.0,"{'team_1': [{'id': 86, 'self': '/api/players/86', 'name': 'Nacho Vilariño', 'side': 'backhand', 'connections': {'pair': '/api/pairs/86-211'}}, {'id': 211, 'self': '/api/players/211', 'name': 'Salvador Oria', 'side': 'drive', 'connections': {'pair': '/api/pairs/86-211'}}], 'team_2': [{'id': 101, 'self': '/api/players/101', 'name': 'Edu Alonso', 'side': 'drive', 'connections': {'pair': '/api/pairs/101-81'}}, {'id': 81, 'self': '/api/players/81', 'name': 'Jairo Bautista', 'side': 'backhand', 'connections': {'pair': '/api/pairs/101-81'}}]}",WPT,2023,World Padel Tour,
3302,Jofre/Arroyo - Galan/Chingotto,men,8,Round of 16,7,2025-09-11,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,59.0,"{'team_1': [{'id': 155, 'self': '/api/players/155', 'name': 'Inigo Jofre', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}, {'id': 102, 'self': '/api/players/102', 'name': 'Alejandro Arroyo', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}], 'team_2': [{'id': 115, 'self': '/api/players/115', 'name': 'Alejandro Galan', 'side': 'backhand', 'connections': {'pair': '/api/pairs/115-114'}}, {'id': 114, 'self': '/api/players/114', 'name': 'Federico Chingotto', 'side': 'drive', 'connections': {'pair': '/api/pairs/115-114'}}]}",WPT,2023,World Padel Tour,
3326,Triay/Brea - Guinart/Iglesias,women,8,Round of 16,0,2025-09-11,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '3'}]",team_1,67.0,"{'team_1': [{'id': 433, 'self': '/api/players/433', 'name': 'Gemma Triay Pons', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}, {'id': 434, 'self': '/api/players/434', 'name': 'Delfina Brea Senesi', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}], 'team_2': [{'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/429-430'}}, {'id': 430, 'self': '/api/players/430', 'name': 'Victoria Iglesias Segador', 'side': None, 'connections': {'pair': '/api/pairs/429-430'}}]}",WPT,2023,World Padel Tour,
3327,Salazar/Calvo,women,8,Round of 16,1,2025-09-11,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '4'}]",team_1,129.0,"{'team_1': [], 'team_2': [{'id': 424, 'self': '/api/players/424', 'name': 'Alejandra Salazar Bengoechea', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}, {'id': 469, 'self': '/api/players/469', 'name': 'Martina Calvo Santamaria', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}]}",WPT,2023,World Padel Tour,
3328,Osoro/Virseda - Orsi/Fassio,women,8,Round of 16,2,2025-09-11,finished,"[{'team_1': '7', 'team_2': '6'}, {'team_1': '6', 'team_2': '1'}]",team_1,108.0,"{'team_1': [{'id': 406, 'self': '/api/players/406', 'name': 'Aranzazu Osoro Ulrich', 'side': None, 'connections': {'pair': '/api/pairs/406-497'}}, {'id': 497, 'self': '/api/players/497', 'name': 'Veronica Virseda', 'side': None, 'connections': {'pair': '/api/pairs/406-497'}}], 'team_2': [{'id': 404, 'self': '/api/players/404', 'name': 'Carolina Orsi', 'side': None, 'connections': {'pair': '/api/pairs/404-440'}}, {'id': 440, 'self': '/api/players/440', 'name': 'Martina Fassio Goyeneche', 'side': None, 'connections': {'pair': '/api/pairs/404-440'}}]}",WPT,2023,World Padel Tour,
3329,Collombon/Martinez - Ustero/Araujo,women,8,Round of 16,3,2025-09-11,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,86.0,"{'team_1': [{'id': 392, 'self': '/api/players/392', 'name': 'Alix Collombon', 'side': None, 'connections': {'pair': '/api/pairs/392-393'}}, {'id': 393, 'self': '/api/players/393', 'name': 'Araceli Martinez', 'side': None, 'connections': {'pair': '/api/pairs/392-393'}}], 'team_2': [{'id': 410, 'self': '/api/players/410', 'name': 'Andrea Ustero Prieto', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}, {'id': 411, 'self': '/api/players/411', 'name': 'Sofia Araujo', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}]}",WPT,2023,World Padel Tour,
3330,Fernandez/Gonzalez - Arruabarrena/Evangelina,women,8,Round of 16,4,2025-09-11,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '2'}]",team_1,76.0,"{'team_1': [{'id': 412, 'self': '/api/players/412', 'name': 'Claudia Fernandez Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}, {'id': 413, 'self': '/api/players/413', 'name': 'Beatriz Gonzalez Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}], 'team_2': [{'id': 450, 'self': '/api/players/450', 'name': 'Lara Arruabarrena', 'side': None, 'connections': {'pair': '/api/pairs/450-451'}}, {'id': 451, 'self': '/api/players/451', 'name': 'Julieta Evangelina Bidahorria', 'side': None, 'connections': {'pair': '/api/pairs/450-451'}}]}",WPT,2023,World Padel Tour,
